as,bs,ag,bg,N0r,N0s,N0g,rhos,rhog,qc0,qi0
200.0,0.3,106.39900000000017,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,107.55000000000017,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,108.70100000000016,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,109.85200000000017,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,111.00300000000018,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,112.15400000000018,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,113.30500000000018,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,114.45600000000019,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,115.6070000000002,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,116.7580000000002,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,117.90900000000019,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,119.0600000000002,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,120.21100000000021,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,121.36200000000021,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,122.5130000000002,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,123.66400000000021,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,124.81500000000023,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,125.96600000000022,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,127.11700000000022,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,128.26800000000023,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,129.41900000000024,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,130.57000000000022,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,131.72100000000023,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,132.87200000000024,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,134.02300000000025,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,135.17400000000026,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,136.32500000000024,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,137.47600000000025,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,138.62700000000027,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,139.77800000000025,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,140.92900000000026,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,142.08000000000027,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,143.23100000000028,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,144.3820000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,145.53300000000027,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,146.68400000000028,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,147.8350000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,148.98600000000027,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,150.13700000000028,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,151.2880000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,152.4390000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,153.59000000000032,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,154.7410000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,155.8920000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,157.04300000000032,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,158.1940000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,159.3450000000003,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,160.49600000000032,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,161.64700000000033,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,162.79800000000034,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,163.94900000000032,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,165.10000000000034,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,166.25100000000035,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,167.40200000000033,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,168.55300000000034,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,169.70400000000035,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,170.85500000000036,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,172.00600000000037,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,173.15700000000035,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,174.30800000000036,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,175.45900000000037,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,176.61000000000035,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,177.76100000000037,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,178.91200000000038,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,180.0630000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,181.2140000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,182.36500000000038,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,183.5160000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,184.6670000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,185.81800000000038,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,186.9690000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,188.1200000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,189.2710000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,190.42200000000042,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,191.5730000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,192.72400000000042,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,193.87500000000043,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,195.0260000000004,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,196.17700000000042,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,197.32800000000043,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,198.47900000000044,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,199.63000000000045,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,200.78100000000043,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,201.93200000000044,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,203.08300000000045,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,204.23400000000044,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,205.38500000000045,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,206.53600000000046,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,207.68700000000047,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,208.83800000000048,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,209.98900000000046,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,211.14000000000047,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,212.29100000000048,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,213.44200000000046,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,214.59300000000047,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,215.74400000000048,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,216.8950000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,218.0460000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,219.1970000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,220.3480000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,221.4990000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,222.6500000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,223.8010000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,224.9520000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,226.10300000000052,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,227.25400000000053,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,228.4050000000005,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,229.55600000000052,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,230.70700000000053,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,231.85800000000052,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,233.00900000000053,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,234.16000000000054,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,235.31100000000055,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,236.46200000000056,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,237.61300000000054,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,238.76400000000055,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,239.91500000000056,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,241.06600000000054,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,242.21700000000055,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,243.36800000000056,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,244.51900000000057,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,245.67000000000058,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,246.82100000000057,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,247.97200000000058,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,249.1230000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,250.27400000000057,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,251.42500000000058,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,252.5760000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,253.7270000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,254.8780000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,256.0290000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,257.18000000000063,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,258.3310000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,259.4820000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,260.6330000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,261.7840000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,262.9350000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,264.08600000000064,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,265.23700000000065,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,266.3880000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,267.5390000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,268.6900000000006,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,269.84100000000063,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,270.99200000000064,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,272.14300000000065,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,273.29400000000066,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,274.4450000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,275.5960000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,276.74700000000064,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,277.89800000000065,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,279.04900000000066,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,280.20000000000067,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,281.3510000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,282.5020000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,283.6530000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,284.80400000000066,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,285.95500000000067,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,287.1060000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,288.2570000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,289.4080000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,290.5590000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,291.7100000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,292.86100000000073,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,294.01200000000074,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,295.1630000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,296.3140000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,297.4650000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,298.6160000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,299.76700000000073,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,300.91800000000075,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,302.06900000000076,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,303.2200000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,304.3710000000007,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,305.52200000000073,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,306.67300000000074,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,307.82400000000075,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,308.97500000000076,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,310.1260000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,311.2770000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,312.4280000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,313.57900000000075,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,314.73000000000076,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,315.88100000000077,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,317.0320000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,318.1830000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,319.3340000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,320.4850000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,321.63600000000076,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,322.7870000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,323.9380000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,325.0890000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,326.2400000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,327.3910000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,328.5420000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,329.69300000000084,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,330.84400000000085,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,331.9950000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,333.1460000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,334.2970000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,335.44800000000083,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,336.59900000000084,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,337.75000000000085,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,338.90100000000086,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,340.0520000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,341.2030000000008,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,342.35400000000084,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,343.50500000000085,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,344.65600000000086,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,345.80700000000087,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,346.9580000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,348.1090000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,349.2600000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,350.41100000000085,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,351.56200000000086,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,352.7130000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,353.8640000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,355.0150000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,356.1660000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,357.3170000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,358.46800000000087,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,359.6190000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,360.7700000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,361.9210000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,363.0720000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,364.2230000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,365.37400000000093,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,366.52500000000094,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,367.67600000000095,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,368.8270000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,369.9780000000009,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,371.12900000000093,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,372.28000000000094,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,373.43100000000095,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,374.58200000000096,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
200.0,0.3,375.73300000000097,0.4,0.5,0.5,0.5,0.2,0.4,0.001,0.0006
